"X" "Y"
"1" -0.077357385715842 0.280911989952856
"2" -1.35500091219904 0.0121698397985349
"3" 0.815984632837021 0.772383260175766
"4" 1.62479269506499 0.996489872107102
"5" 0.26973291710256 1.05535914921034
"6" -0.922323601437851 0.136719087148738
"7" 1.46810742283289 1.01046301074744
"8" 0.399540852212122 0.879556950820527
"9" 0.0419889417424557 0.408702043112493
"10" -1.67202291404903 0.0925518107807789
"11" 3.00784164140177 1.10351957814777
"12" 0.319010700535991 0.984036541003682
"13" 1.61558218988376 0.954540182437429
"14" 1.09567384982139 1.07433199082368
"15" -0.489412453902202 0.062407979263538
"16" -1.19964868412904 0.085323960229495
"17" 0.96698287613971 0.85496838690956
"18" 1.69428551993006 0.840473055765627
"19" -0.510054637605916 -0.0246739846762522
"20" -0.688153940147401 0.0567775747351493
"21" 0.955435093935079 1.03779358035647
"22" 2.01842779395038 1.13476586383143
"23" 0.464316870319403 1.02017729055251
"24" -0.535106275109387 0.0195221043791841
"25" -0.28040608819427 -0.0795097299035514
"26" 1.52178579546966 0.913756975163768
"27" -1.34921431721788 -0.0581011008172196
"28" 1.28661080623134 1.02316349901521
"29" -1.48448139587433 0.0263756924596253
"30" -0.735112375383928 0.0594303391902589
"31" -0.63032672248265 -0.0273293399391786
"32" -0.789142177377897 -0.0114319099434439
"33" 0.957669250507131 0.915381628432126
"34" -0.291541242261896 -0.151856388150847
"35" 0.227140048405443 0.672323320092608
"36" -0.178996376284095 0.0837565379156177
"37" 0.226309556765755 0.823552955170249
"38" -0.837723556722395 0.0517025731988102
"39" -0.0977672453633808 0.25471866661236
"40" 1.03691459508251 0.949876020253276
"41" -0.826522085089165 0.0992445821629612
"42" -0.741722128906099 -0.0300482611087076
"43" -0.989449178146638 0.00604062258600232
"44" 0.0150852177093408 0.540646712456897
"45" 1.27639596502475 1.00458925720094
"46" -1.07275483706119 -0.0430107583921388
"47" -1.29034307056084 0.0721349233020552
"48" 0.426448213627178 0.984677640821956
"49" 0.028013848325332 0.715128336094264
"50" 0.62865971362866 1.04717015586663
"51" 0.479384341223449 1.20641264561714
"52" -0.324817631672082 -0.0102134980755355
"53" 2.12296652393458 1.05718309533808
"54" 0.270916452690429 0.658283920128337
"55" 1.5719058470865 1.11281854168911
"56" -0.474396742400864 0.00517086117935975
"57" -0.169096541283926 0.0704365392144691
"58" -0.877487663634321 0.134263961877353
"59" 1.28087998187775 1.02637632279204
"60" 0.454039158942551 0.836543980781521
"61" 0.799917009406459 1.12005861193213
"62" 0.596572380765937 1.04074955751597
"63" 0.938735797430706 0.9543628942773
"64" 2.61111151804848 1.11126721564475
"65" 0.447805124442328 0.966015761602701
"66" -0.0934323468156135 0.353503959907779
"67" 0.61463764392013 1.02578261566634
"68" -1.17929364043937 0.0176443305581362
"69" -1.32087020324046 0.102567212289972
"70" -1.10760798614383 -0.115482164519299
"71" 0.296236321723117 0.821105118364756
"72" 0.804858336316619 0.893626617521169
"73" -0.601414124633535 -0.0322720984560756
"74" 0.132912349458319 0.663874751917513
"75" -0.951195373823077 -0.116905249060845
"76" 0.5617724823854 0.840188604115141
"77" 0.407022752645281 0.911055974145567
"78" 0.152156716231024 0.810141562760752
"79" -0.584925997109858 -0.00249228623652607
"80" 1.26498885572727 0.927717956647312
"81" -0.467730226285744 0.159785317151938
"82" 0.282926522103662 0.867126455787336
"83" 0.273690321671883 1.07107655984106
"84" -1.3879958954176 0.010539362829535
"85" -0.599101843883161 -0.0760678863819728
"86" 1.07181842769859 1.05692564551232
"87" -0.35984062760694 0.00767947320532386
"88" -1.81467268408286 -0.0069504538537617
"89" -1.39083277141102 0.0148922394919899
"90" -0.6257176009962 -0.048108776081572
"91" -0.542295730712143 0.0503728483852223
"92" -0.308714436454467 -0.00172225358124126
"93" -0.987674503165371 0.0852848116393872
"94" -1.36008475952429 0.0389697453793839
"95" 0.201372806038346 0.753601999712532
"96" -0.707584588034515 0.0280590989658372
"97" 1.08847930066943 0.918644469417002
"98" 0.906347030263535 0.840693023807625
"99" -1.53684726096073 -0.0312485010016826
"100" -1.14660522991211 0.0553595033871135
"101" -1.95193763685584 -0.044912397850426
"102" 1.63384323697799 0.909718806030299
"103" 1.34160190942992 0.983399110181724
"104" -1.63100908186826 0.00473911360745465
"105" -0.717562193758438 -0.0153362956295349
"106" 1.04530997091271 1.01375669205576
"107" 1.39479565992654 0.927834812159331
"108" 0.384776914940451 0.991370891200001
"109" -0.780247926838452 -0.0130996641057842
"110" 0.262809003909992 1.08864822053655
"111" 2.4089835730399 0.947307260257917
"112" 0.598431191009849 0.83288988727974
"113" 1.05078271943277 0.964585908775333
"114" 1.78456274552023 1.19891980155506
"115" 1.22800638015004 1.00213793366249
"116" 0.454119732142853 0.898915376560267
"117" 1.02631408776183 1.12710407124833
"118" 1.33152091799773 1.08907790070865
"119" 3.0947113313833 0.912170837308443
"120" -0.212220507689598 0.100439359113732
"121" 0.206292372831061 0.765987614090925
"122" -0.157824077035797 0.100887756994429
"123" -1.01929818373508 0.0375145224666753
"124" -0.464162840888741 0.194782266403763
"125" 0.565201426819024 1.06532723457028
"126" 1.42024384682196 0.95899862098558
"127" 0.214702890319807 0.917749471718818
"128" -1.45933923268362 0.171712658953175
"129" 0.908734573777569 0.938169914550615
"130" 1.95543270010217 0.940838142559503
"131" -0.0781927755713976 0.279793937295272
"132" 1.40689880111499 0.974208342156922
"133" 0.774054373162813 1.19660810867667
"134" 1.89049344885574 0.850093420998361
"135" 0.695444736220613 1.14492322304119
"136" 0.0191779793445146 0.308659680015646
"137" -1.32228343625743 0.0666382618076108
"138" -1.6706877740069 -0.0679859401985689
"139" -0.0917062668361381 0.251178898154562
"140" 0.547116406224102 0.857495899633669
"141" 1.51154901073063 1.12154045993895
"142" 0.259836672766764 0.913592101415787
"143" -1.81627735923399 0.140363301043528
"144" -0.148894851166691 0.316837070269045
"145" -0.692583129157895 -0.0113670344259548
"146" -1.14126170503161 -0.020028067901411
"147" -0.917031487179468 -0.0322626574095853
"148" 0.397029096197458 0.908128682233137
